Match_Id,Track,Name,Rank,Time,Kart,드리프트,가속력,코너링,부스터시간,부스터충전량
Willow충신/35,WKC 투어링 랠리,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/36,빌리지 고가의 질주,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/36,빌리지 고가의 질주,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/36,빌리지 고가의 질주,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/37,차이나 서안 병마용 2,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/37,차이나 서안 병마용 2,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/37,차이나 서안 병마용 2,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/38,빌리지 남산,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/38,빌리지 남산,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/38,빌리지 남산,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/39,신화 신들의 세계,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/39,신화 신들의 세계,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/39,신화 신들의 세계,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/40,비치 해변 드라이브,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/40,비치 해변 드라이브,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/40,비치 해변 드라이브,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/41,쥐라기 공룡 무덤,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/41,쥐라기 공룡 무덤,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/41,쥐라기 공룡 무덤,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/42,월드 뉴욕 대질주,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/42,월드 뉴욕 대질주,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/42,월드 뉴욕 대질주,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/43,차이나 황산,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/43,차이나 황산,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/43,차이나 황산,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/44,빌리지 고가의 질주,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/44,빌리지 고가의 질주,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/44,빌리지 고가의 질주,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/45,차이나 서안 병마용 2,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/45,차이나 서안 병마용 2,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/45,차이나 서안 병마용 2,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/46,월드 이탈리아 피사의 사탑,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/46,월드 이탈리아 피사의 사탑,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/46,월드 이탈리아 피사의 사탑,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/47,WKC 코리아 서킷,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/47,WKC 코리아 서킷,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/47,WKC 코리아 서킷,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/48,메이플 리스항구 언덕길,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/48,메이플 리스항구 언덕길,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/48,메이플 리스항구 언덕길,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/49,월드 두바이 다운타운,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/49,월드 두바이 다운타운,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/49,월드 두바이 다운타운,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/50,WKC 투어링 랠리,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/50,WKC 투어링 랠리,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/50,WKC 투어링 랠리,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/51,메이플 레헬른 악몽의 시계탑,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/51,메이플 레헬른 악몽의 시계탑,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/51,메이플 레헬른 악몽의 시계탑,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/52,쥐라기 공룡 결투장,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/52,쥐라기 공룡 결투장,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/52,쥐라기 공룡 결투장,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/53,아이스 아찔한 헬기 점프,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/53,아이스 아찔한 헬기 점프,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/53,아이스 아찔한 헬기 점프,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/54,월드 이탈리아 피사의 사탑,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/54,월드 이탈리아 피사의 사탑,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/54,월드 이탈리아 피사의 사탑,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/55,마비노기 이멘 마하,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/55,마비노기 이멘 마하,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/55,마비노기 이멘 마하,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/56,메카닉 잊혀진 도시의 중심부,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/56,메카닉 잊혀진 도시의 중심부,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/56,메카닉 잊혀진 도시의 중심부,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/57,사막 놀라운 공룡 유적지,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/57,사막 놀라운 공룡 유적지,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/57,사막 놀라운 공룡 유적지,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/58,빌리지 운명의 다리,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/58,빌리지 운명의 다리,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/58,빌리지 운명의 다리,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/59,해적 가파른 감시탑,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/59,해적 가파른 감시탑,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/59,해적 가파른 감시탑,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/60,1920 아슬아슬 비행장,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/60,1920 아슬아슬 비행장,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/60,1920 아슬아슬 비행장,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/61,빌리지 고가의 질주,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/61,빌리지 고가의 질주,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/61,빌리지 고가의 질주,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/62,차이나 북경 자금성,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/62,차이나 북경 자금성,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/62,차이나 북경 자금성,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/63,놀이동산 360 타워,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/63,놀이동산 360 타워,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/63,놀이동산 360 타워,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/64,비치 해변 드라이브,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/64,비치 해변 드라이브,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/64,비치 해변 드라이브,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/65,빌리지 고가의 질주 2,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/65,빌리지 고가의 질주 2,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/65,빌리지 고가의 질주 2,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/66,비치 해변 드라이브,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/66,비치 해변 드라이브,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/66,비치 해변 드라이브,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/67,월드 리오 다운힐,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/67,월드 리오 다운힐,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/67,월드 리오 다운힐,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/68,차이나 라사,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/68,차이나 라사,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/68,차이나 라사,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/69,빌리지 남산,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/69,빌리지 남산,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/69,빌리지 남산,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/70,신화 신들의 세계,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/70,신화 신들의 세계,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/70,신화 신들의 세계,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/71,쥐라기 공룡 무덤,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/71,쥐라기 공룡 무덤,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/71,쥐라기 공룡 무덤,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/72,월드 리오 다운힐,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/72,월드 리오 다운힐,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/72,월드 리오 다운힐,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/73,빌리지 남산,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/73,빌리지 남산,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/73,빌리지 남산,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/74,WKC 투어링 랠리,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/74,WKC 투어링 랠리,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/74,WKC 투어링 랠리,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/75,해적 로비 절벽의 전투,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/75,해적 로비 절벽의 전투,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/75,해적 로비 절벽의 전투,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/76,빌리지 지우펀,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/76,빌리지 지우펀,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/76,빌리지 지우펀,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/77,브로디 비밀의 연구소,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/77,브로디 비밀의 연구소,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/77,브로디 비밀의 연구소,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/78,노르테유 전투비행장,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/78,노르테유 전투비행장,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/78,노르테유 전투비행장,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/79,올림포스 하늘의 신전,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/79,올림포스 하늘의 신전,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/79,올림포스 하늘의 신전,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/80,님프 바다 신전의 비밀,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/80,님프 바다 신전의 비밀,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/80,님프 바다 신전의 비밀,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/81,브로디 비밀의 연구소,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/81,브로디 비밀의 연구소,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/81,브로디 비밀의 연구소,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/82,비치 해변 드라이브,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/82,비치 해변 드라이브,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/82,비치 해변 드라이브,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/83,빌리지 고가의 질주,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/83,빌리지 고가의 질주,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/83,빌리지 고가의 질주,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/84,쥐라기 공룡 무덤,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/84,쥐라기 공룡 무덤,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/84,쥐라기 공룡 무덤,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/85,빌리지 남산,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/85,빌리지 남산,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/85,빌리지 남산,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/86,쥐라기 공룡 결투장,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/86,쥐라기 공룡 결투장,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/86,쥐라기 공룡 결투장,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/87,브로디 비밀의 연구소,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/87,브로디 비밀의 연구소,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/87,브로디 비밀의 연구소,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/88,네모 산타의 비밀공간,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/88,네모 산타의 비밀공간,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/88,네모 산타의 비밀공간,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/89,메이플 레헬른 악몽의 시계탑,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/89,메이플 레헬른 악몽의 시계탑,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/89,메이플 레헬른 악몽의 시계탑,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/90,메이플 리스항구 언덕길,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/90,메이플 리스항구 언덕길,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/90,메이플 리스항구 언덕길,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/91,차이나 황산,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/91,차이나 황산,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/91,차이나 황산,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/92,쥐라기 공룡 결투장,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/92,쥐라기 공룡 결투장,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/92,쥐라기 공룡 결투장,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/93,1920 아슬아슬 비행장,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/93,1920 아슬아슬 비행장,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/93,1920 아슬아슬 비행장,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/94,네모 장난감 선물공장,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/94,네모 장난감 선물공장,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/94,네모 장난감 선물공장,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/95,비치 해변 드라이브,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/95,비치 해변 드라이브,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/95,비치 해변 드라이브,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/96,WKC 코리아 서킷,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/96,WKC 코리아 서킷,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/96,WKC 코리아 서킷,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/97,차이나 황산,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/97,차이나 황산,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/97,차이나 황산,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/98,네모 산타의 비밀공간,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/98,네모 산타의 비밀공간,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/98,네모 산타의 비밀공간,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/99,대저택 은밀한 지하실,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/99,대저택 은밀한 지하실,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/99,대저택 은밀한 지하실,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/100,차이나 서안 병마용,바닐라밀크티,1.0,61.72,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
Willow충신/100,차이나 서안 병마용,Willow충신,2.0,62.02,플라즈마 V1,1060.0,1020.0,970.0,880.0,800.0
Willow충신/100,차이나 서안 병마용,덩덩치킨,4.0,63.77,스펙터 V1,1105.0,1105.0,1040.0,1005.0,490.0
lSAVEl동현/1,메이플 헤네시스 공원,난정민쓰,1.0,83.72,렉키 V1,1020.0,1020.0,965.0,780.0,880.0
lSAVEl동현/1,메이플 헤네시스 공원,lSAVEl동현,2.0,83.98,태극 V1,1105.0,1105.0,1015.0,1005.0,510.0
lSAVEl동현/1,메이플 헤네시스 공원,제주대투명남,3.0,85.22,프로토 바이크 V1,940.0,1000.0,885.0,780.0,880.0
lSAVEl동현/2,빌리지 운명의 다리,난정민쓰,1.0,83.72,렉키 V1,1020.0,1020.0,965.0,780.0,880.0
lSAVEl동현/2,빌리지 운명의 다리,lSAVEl동현,2.0,83.98,태극 V1,1105.0,1105.0,1015.0,1005.0,510.0
lSAVEl동현/2,빌리지 운명의 다리,제주대투명남,3.0,85.22,프로토 바이크 V1,940.0,1000.0,885.0,780.0,880.0
lSAVEl동현/3,차이나 라사,난정민쓰,1.0,83.72,렉키 V1,1020.0,1020.0,965.0,780.0,880.0
lSAVEl동현/3,차이나 라사,lSAVEl동현,2.0,83.98,태극 V1,1105.0,1105.0,1015.0,1005.0,510.0
lSAVEl동현/3,차이나 라사,제주대투명남,3.0,85.22,프로토 바이크 V1,940.0,1000.0,885.0,780.0,880.0
lSAVEl동현/4,1920 아슬아슬 비행장,난정민쓰,1.0,83.72,렉키 V1,1020.0,1020.0,965.0,780.0,880.0
